tweet_id,text,created_at,likes,text length,polarity
1242095051804737536,appeal take matter seriously,2020-03-23 14:25:12,0,28,-0.3333333333333333
1242095041721577475,catholic church bunch,2020-03-23 14:25:09,1,21,0.0
1242094984767119360,see certainly quite there meaningless,2020-03-23 14:24:56,1,37,-0.14285714285714285
1242094941171564552,local part,2020-03-23 14:24:45,5,10,0.0
1242094938294300673,put dirt sanitize,2020-03-23 14:24:44,0,17,0.0
1242094877405519879,people charge normally fair enough,2020-03-23 14:24:30,0,34,0.35
1242094850868117505,include difficulty start within day,2020-03-23 14:24:24,1,35,0.0
1242094845184925696,stop wasting data twitter without daily simple twitter e,2020-03-23 14:24:22,0,56,0.0
1242079627293622273,person country heed warning disaster please please stay,2020-03-23 13:23:54,2,55,0.0
1242094802268835845,entering country report nearest health facility,2020-03-23 14:24:12,0,47,0.0
1242094778323476480,calm steady ship meanwhile effect ravage half shall overcome,2020-03-23 14:24:06,0,60,0.10000000000000002
1242094769553182725,world good tried winning premier league,2020-03-23 14:24:04,1,39,0.6
1242094764683595776,one case admitted await,2020-03-23 14:24:03,0,23,0.0
1242094723747151872,sabine joy closed first time since independence,2020-03-23 14:23:53,1,47,0.3166666666666667
1242094714347798528,nothing happy see platform know give,2020-03-23 14:23:51,2,36,0.8
1242094703874637827,could prevention use well f,2020-03-23 14:23:49,1,27,0.0
1242094702096265217,stay home order,2020-03-23 14:23:48,2,15,0.0
1242094611411226625,question create deadly virus human want jack economy,2020-03-23 14:23:27,0,52,-0.1
1242079169602879488,de especially would like work remote hit,2020-03-23 13:22:05,0,40,-0.05
1242094500547305476,midst observing high funny also sit,2020-03-23 14:23:00,0,35,0.20500000000000002
1242094466728673280,latest conspiracy believe anaemic popular movie tangle,2020-03-23 14:22:52,3,54,0.55
1242094439843205120,oh could shutting,2020-03-23 14:22:46,2,17,0.0
1242094433870450689,government since cannot go sa building state,2020-03-23 14:22:44,1,44,0.0
1242094413217771520,currently admitted hospital could,2020-03-23 14:22:39,2,33,0.0
1242078870918107136,possible sent warning,2020-03-23 13:20:54,4,21,0.0
1242094373430575115,update one case virus confirmed total number,2020-03-23 14:22:30,0,44,0.2
1242078861543854083,moan to full name keeper u dont many b daddy,2020-03-23 13:20:51,10,44,0.425
1242094301464662020,deserve standing oration video thinking today especially,2020-03-23 14:22:13,1,56,0.0
1242094300600643586,get phone pick design choice phone mo,2020-03-23 14:22:12,0,37,0.0
1242094267046207489,speech today clearly clearly touch common,2020-03-23 14:22:04,0,41,-0.09999999999999998
1242094264290598917,government literally begging like fare,2020-03-23 14:22:04,0,38,0.0
1242094203380924420,appealing sector look situation understand appeal reasoning,2020-03-23 14:21:49,0,59,0.5
1242094182258401280,recent past work country order big big step backwards,2020-03-23 14:21:44,0,53,-0.0625
1242094091086815232,one peter apart child,2020-03-23 14:21:22,0,21,0.0
1242094077119803394,priest county burial tested positive everyone,2020-03-23 14:21:19,1,45,0.22727272727272727
1242078523998842886,need safe,2020-03-23 13:19:31,1,9,0.5
1242094037911441410,end corruption avail go let u pray end corona,2020-03-23 14:21:10,0,45,0.0
1242093946412716032,several appealing transport sector increase,2020-03-23 14:20:48,0,43,0.25
1242093924426055680,life straight line,2020-03-23 14:20:43,0,18,0.2
1242093799960121344,third world like u adopt curving corona virus,2020-03-23 14:20:13,0,45,0.0
1242093793001832451,president facing war could yet going nation,2020-03-23 14:20:11,1,43,0.0
1242093750140186624,lady update,2020-03-23 14:20:01,2,11,0.0
1242093744855437315,want comprehend dont adhere news,2020-03-23 14:20:00,0,32,0.0
1242093617411502080,think twist case concern,2020-03-23 14:19:30,0,24,0.0
1242093611854057473,massacre punishment god,2020-03-23 14:19:28,0,23,0.0
1242093591645880320,may god continue around continue saliva towards prospect u dying,2020-03-23 14:19:23,0,64,0.0
1242093585966731266,hate fact survival common since please use live,2020-03-23 14:19:22,1,47,-0.3212121212121212
1242093565003661319,mobile waved away ca,2020-03-23 14:19:17,0,20,0.0
1242093562948464640,appeal president amidst allow u stone,2020-03-23 14:19:17,0,37,0.0
1242093551309258758,ministry health update could,2020-03-23 14:19:14,0,28,0.0
1242093550071881739,public safety overrule everything else,2020-03-23 14:19:13,0,38,0.0
1242093169027801094,public safety preference everything,2020-03-23 14:17:43,1,35,0.0
1242093091223408640,share relate could,2020-03-23 14:17:24,0,18,0.0
1242093040296235008,post can business usual need punish corruption,2020-03-23 14:17:12,1,46,-0.25
1242092871475433479,president need food,2020-03-23 14:16:32,0,19,0.0
1242092831122038784,dear president worried rent income food survive,2020-03-23 14:16:22,2,47,0.0
1242092828844527616,busy harshly deal patiently,2020-03-23 14:16:22,2,27,-0.05
1242092786876329986,public large statement concerning could effect,2020-03-23 14:16:12,1,46,0.10714285714285714
1242092774406656002,world current anaemic making serious,2020-03-23 14:16:09,0,36,-0.16666666666666666
1242092769323122690,president would say something soothing always meet basic,2020-03-23 14:16:07,1,56,0.0
1242077349358821377,leave nation president broker booking deal loom country,2020-03-23 13:14:51,1,55,0.0
1242092736901189632,stay home stay safe,2020-03-23 14:16:00,1,19,0.5
1242092642235711490,beginning end country allow someone,2020-03-23 14:15:37,2,35,0.0
1242092577840672769,could pregnancy,2020-03-23 14:15:22,0,15,0.0
1242092537864740864,need people like one,2020-03-23 14:15:12,0,20,0.0
1242092434722631682,go people enter shut behind hide little,2020-03-23 14:14:48,1,39,-0.29375
1242092429576146946,national hospital total lock submit,2020-03-23 14:14:46,1,35,0.0
1242092413998567427,high time government bring back,2020-03-23 14:14:43,1,31,0.08
1242092376828583936,god lead u war,2020-03-23 14:14:34,0,14,0.0
1242092365403299840,law part country f,2020-03-23 14:14:31,0,18,0.0
1242092294049800193,cat already tired,2020-03-23 14:14:14,0,17,-0.4
1242092262076624902,east never amazed specific latest corona,2020-03-23 14:14:06,0,40,0.25
1242092218040619013,responsibility keep could bay stay home,2020-03-23 14:13:56,0,39,0.0
1242092131172470784,stay video courtesy,2020-03-23 14:13:35,2,19,0.0
1242092031800991745,predictable press bringing estimate u know impossible co ye,2020-03-23 14:13:11,0,59,-0.43333333333333335
1242092028659470337,close border,2020-03-23 14:13:11,1,12,0.0
1242092016261115904,death toll top,2020-03-23 14:13:08,1,14,0.5
1242091933800988674,anyone site everyone working home slow response fro,2020-03-23 14:12:48,0,51,-0.30000000000000004
1242091924007391233,issue wake could thrive stigmatization problem hand b,2020-03-23 14:12:46,0,53,0.0
1242091916428263425,religion biggest loophole fight took long grow face,2020-03-23 14:12:44,1,51,-0.05
1242076289705574401,eating anything name quarante joy fruit a holy,2020-03-23 13:10:38,0,46,0.8
1242091880424386561,thank god smart were never eyewitness action government,2020-03-23 14:12:35,2,55,0.15714285714285714
1242091874334236675,easy stop spreading visual artist break chain animation,2020-03-23 14:12:34,0,55,0.21666666666666667
1242091834375110656,life supposed feel normal right normal ask wrong,2020-03-23 14:12:24,1,48,0.021428571428571436
1242091822429679617,thought issue sorted relationship current need clearance st,2020-03-23 14:12:22,0,59,0.0
1242091760148451332,someone clear air case unlike,2020-03-23 14:12:07,2,29,0.10000000000000002
1242091739676016643,meeting deputy governor,2020-03-23 14:12:02,2,23,0.0
1242091732940001280,a happening since were,2020-03-23 14:12:00,1,22,0.0
1242091715974045697,turbulence money,2020-03-23 14:11:56,1,16,0.0
1242091698190196736,take proper immediate secure food basic soon,2020-03-23 14:11:52,0,44,0.13333333333333333
1242091688044253185,press bringing health coming shortly live house,2020-03-23 14:11:50,4,47,0.13636363636363635
1242091657870352386,people something h e speech,2020-03-23 14:11:42,0,27,0.0
1242091645799149568,want milk difficult living,2020-03-23 14:11:39,1,26,-0.5
1242091617382739969,pray,2020-03-23 14:11:33,2,4,0.0
1242091542350909446,one person caught virus hoped bus passenger,2020-03-23 14:11:15,0,43,0.0
1242091533240762369,police coming contact deputy governor,2020-03-23 14:11:13,4,37,0.0
1242075780877897730,can stop without protecting,2020-03-23 13:08:37,0,27,0.0
1242091494518870021,could could,2020-03-23 14:11:03,0,11,0.0
1242091493466296320,talk someone quarante,2020-03-23 14:11:03,2,21,0.0
1242091220148592641,hope seen easy self quarante case deputy governor ba,2020-03-23 14:09:58,0,52,0.43333333333333335
1242091205607018497,could pregnancy,2020-03-23 14:09:55,0,15,0.0
1242091203547607043,please stop kept u waiting came,2020-03-23 14:09:54,0,31,0.0
1242091129866199040,people dont know read isa priest leave important information break la,2020-03-23 14:09:36,0,69,0.4
1242091118340321280,dont sex talk wondering corona na,2020-03-23 14:09:34,1,33,0.0
1242091059422904322,county ordered release country worse,2020-03-23 14:09:20,0,36,-0.4
1242075345878212608,twitter rich south b concrete surrounded le fort,2020-03-23 13:06:53,0,48,0.2625
1242075337015595009,dancing poverty stricken informal expect magically saved enough,2020-03-23 13:06:51,1,63,0.25
1242090933170188291,combat take disease seriously act normal joke,2020-03-23 14:08:50,1,45,-0.09166666666666666
1242090930179579910,room measured negative quiet hear heartfelt,2020-03-23 14:08:49,2,43,-0.09999999999999999
1242090929500106756,impunity name could,2020-03-23 14:08:49,3,19,0.0
1242090905810751490,soon run money desperation set youth start food,2020-03-23 14:08:43,2,47,0.0
1242090892120543238,make sure police dont disuse public health act ask,2020-03-23 14:08:40,0,50,0.25
1242090841625300998,nephew also wa,2020-03-23 14:08:28,2,14,0.0
1242090787732684800,catholic church spreading corona virus poor based priest knowing well w,2020-03-23 14:08:15,0,71,-0.2
1242075114704965634,pressed what a let k,2020-03-23 13:05:58,4,20,0.0
1242090766819823618,could anaemic collected waste health hazard keep safe,2020-03-23 14:08:10,0,53,0.15
1242090692240908293,feel already priest,2020-03-23 14:07:52,1,19,0.0
1242090644048396289,real death,2020-03-23 14:07:41,1,10,0.2
1242090556169256963,time like a,2020-03-23 14:07:20,0,11,0.0
1242090549345214467,people praying get sick especially sadly,2020-03-23 14:07:18,0,40,-0.8571428571428572
1242090411528683522,allow call deal cap can tell help aunt make,2020-03-23 14:06:45,0,43,0.0
1242090408869593091,quality long price forgotten video kitchen worked back,2020-03-23 14:06:45,0,54,-0.025
1242090385914179584,meant evening,2020-03-23 14:06:39,1,13,0.0
1242090376737030145,stay home safe,2020-03-23 14:06:37,0,14,0.5
1242090349805350912,went slow stupid silly government law always applied,2020-03-23 14:06:30,2,52,-0.5333333333333333
1242090346152103936,catholic church passively let time crisis,2020-03-23 14:06:30,0,41,0.0
1242090275813679105,,2020-03-23 14:06:13,1,0,0.0
1242090232964669442,let get straight let country priest later travelled cond,2020-03-23 14:06:03,2,56,0.1
1242090212127313925,low key,2020-03-23 14:05:58,0,7,0.0
1242090190161743874,issue government entire co sure priest,2020-03-23 14:05:52,0,38,0.25
1242090164681428993,everyone stay home still dey plan go see dey follow,2020-03-23 14:05:46,1,51,0.0
1242090162550693891,survival currently people common sense could,2020-03-23 14:05:46,1,44,-0.15
1242090146352320512,county government done well desperate move lip side that,2020-03-23 14:05:42,2,56,-0.6
1242090125980549124,way people assured daily meal rent,2020-03-23 14:05:37,0,34,0.0
1242074318646935552,practical way finding sugar mummy relationship today,2020-03-23 13:02:48,0,52,0.0
1242090097710968836,waiting next week see political sputum suffocating,2020-03-23 14:05:30,0,50,-0.16666666666666666
1242074267774320641,fair appear put way good,2020-03-23 13:02:36,0,24,0.7
1242089886183763970,long work intensive care could respect,2020-03-23 14:04:40,2,38,-0.05
1242089814591242240,responsible next learn going,2020-03-23 14:04:23,0,28,0.1
1242089742168027136,dear put helping fellow,2020-03-23 14:04:06,0,23,0.0
1242089705979752448,god gave prepare prevent effect face,2020-03-23 14:03:57,0,36,0.0
1242089692855701508,finally win current wont forget evident thing,2020-03-23 14:03:54,0,45,0.35000000000000003
1242089645560803328,president give u hope today,2020-03-23 14:03:43,0,27,0.0
1242089565365719043,whole catholic priest man god humble request around acting like could visible,2020-03-23 14:03:23,0,77,0.0
1242089552015228933,heal message could,2020-03-23 14:03:20,3,18,0.0
1242073549721997312,didn know people could address interesting anyway shall beat,2020-03-23 12:59:45,1,60,0.5
1242089493257162753,anyone noted transaction course except,2020-03-23 14:03:06,0,38,0.0
1242089445635108864,bought toilet paper leaving non,2020-03-23 14:02:55,0,31,-0.03333333333333333
1242089436374077443,irrelevant better,2020-03-23 14:02:53,1,17,0.0
1242089368120111104,many use burn kindly go link see best,2020-03-23 14:02:36,2,37,0.7000000000000001
1242089349132570626,disclaimer sweet mainly international interest,2020-03-23 14:02:32,0,46,0.175
1242089345999409152,esteem statement regarding continue her,2020-03-23 14:02:31,1,39,0.0
1242089320460292099,really care period hard time virus w,2020-03-23 14:02:25,0,36,-0.04583333333333334
1242089250008567815,one step time fighting,2020-03-23 14:02:08,1,22,0.0
1242089213455142916,sent received glad police good job,2020-03-23 14:02:00,1,34,0.6
1242089149609508873,stay home,2020-03-23 14:01:44,2,9,0.0
1242089128310824960,catholic church leadership letter saying would remain open yesterday knowing well put,2020-03-23 14:01:39,3,85,0.0
1242089094269882370,could,2020-03-23 14:01:31,2,5,0.0
1242089039131553792,could please dont bad,2020-03-23 14:01:18,3,21,-0.6999999999999998
1242089028062674944,getting past necessary check simply prepared whilst throwing,2020-03-23 14:01:15,0,60,-0.08333333333333333
1242073050889281539,government insistence learning must continue digital highly way,2020-03-23 12:57:46,0,63,0.08
1242088981883285507,could outbreak bit comparison data taken one,2020-03-23 14:01:04,0,44,0.0
1242088967710871553,domain name credibility brand create display,2020-03-23 14:01:01,1,44,0.0
1242088826421600259,say can believe audacity aside president amongst,2020-03-23 14:00:27,2,48,0.0
1242088821040259074,word prophet voice god prophet vincent crossover night,2020-03-23 14:00:26,1,54,0.0
1242088814643994624,can speak can move anyway put risk,2020-03-23 14:00:24,0,34,0.0
1242072871830204417,fight corona home play sending join u,2020-03-23 12:57:03,1,37,0.0
1242088743474995200,that body blood mob,2020-03-23 14:00:07,0,19,0.0
1242088736999038977,feel hopeless yesterday president time peri,2020-03-23 14:00:06,1,43,0.0
1242088561517748225,self isolation way fight company boy doesn want work,2020-03-23 13:59:24,0,52,0.0
1242072693802962944,sewing u religion,2020-03-23 12:56:21,0,17,0.0
1242088468232224771,update country could,2020-03-23 13:59:02,4,20,0.0
1242088461848494081,type solidarity need na president help,2020-03-23 13:59:00,0,38,0.0
1242088460586037251,please god heal people international disaster,2020-03-23 13:59:00,0,45,0.0
1242072596205785090,washing protect could,2020-03-23 12:55:58,0,21,0.0
1242072591503970304,dear make primary responsibility make sure safe making sure,2020-03-23 12:55:57,4,59,0.475
1242088380642582530,commercial sex need side chat wake,2020-03-23 13:58:41,0,34,0.0
1242088376410365952,could outbreak bit comparison data taken one,2020-03-23 13:58:40,0,44,0.0
1242088345410449408,want break world record,2020-03-23 13:58:33,0,23,0.0
1242088334010318848,quite seated still carry people people still blame government,2020-03-23 13:58:30,3,61,0.0
1242088315635015680,many seeing increase demand accept due going around,2020-03-23 13:58:25,0,51,0.1875
1242088176157589508,afraid,2020-03-23 13:57:52,0,6,-0.6
1242088125003902977,governor sang and county leadership agreed take pay cut march,2020-03-23 13:57:40,2,61,0.0
1242072248024006658,clearly see people live people come every morning president,2020-03-23 12:54:35,3,59,0.1181818181818182
1242088084222750721,wrong one greatness pointed,2020-03-23 13:57:30,1,27,-0.5
1242072072462966784,hello please contain high content spirit highly,2020-03-23 12:53:53,0,47,0.16
1242087925459845126,stay home like weak,2020-03-23 13:56:52,1,19,-0.375
1242071949699887104,fear people god keep u safe corona,2020-03-23 12:53:24,0,34,0.5
1242087578687418369,ni pea pin am dont give,2020-03-23 13:55:30,0,23,0.0
1242087445514027010,yet see dear ease effect social dis,2020-03-23 13:54:58,1,35,0.03333333333333333
1242087428921462785,pause reflect,2020-03-23 13:54:54,0,13,0.0
1242087254518095872,partnership see crew public transit begin phone no,2020-03-23 13:54:12,0,50,0.0
1242087139183079424,hoax take away scare,2020-03-23 13:53:45,1,20,0.0
1242087116353556480,clearly something amiss,2020-03-23 13:53:40,1,23,0.10000000000000002
1242087084720095233,tough arrogance section continue cost u dearly even daring,2020-03-23 13:53:32,0,58,-0.3888888888888889
1242086975177449472,fight corona,2020-03-23 13:53:06,1,12,0.0
1242070988893884430,private deadly virus ministry healthy,2020-03-23 12:49:34,1,37,0.09999999999999999
1242070892869492742,total save u president,2020-03-23 12:49:12,1,22,0.0
1242086825872764928,g looked may moment brace,2020-03-23 13:52:30,2,25,0.0
1242086730947350528,remember keep social next two bring panic,2020-03-23 13:52:08,3,41,0.016666666666666666
1242086713444519936,stay home stay hydrate take stay safe,2020-03-23 13:52:03,1,37,0.5
1242086462826389504,deal go back,2020-03-23 13:51:04,3,12,0.0
1242086423551004675,thing expect people foreign,2020-03-23 13:50:54,1,27,-0.125
1242086421369929729,happening apparently homeless important sad take corona virus th,2020-03-23 13:50:54,3,64,-0.016666666666666663
1242086383264636928,neighbor end time since morning causing panic,2020-03-23 13:50:45,10,45,0.0
1242086357855604738,encourage people stay one light day da,2020-03-23 13:50:39,0,38,0.4
1242086300846624771,alternative income made available quickly possible,2020-03-23 13:50:25,0,50,0.2
1242086182323982337,going guy fall front u closed unbelievable k,2020-03-23 13:49:57,2,44,-0.175
1242086095933902848,yes wise man much death fool good time,2020-03-23 13:49:36,3,38,0.5333333333333333
1242086060596908039,president fast connection u friend many g,2020-03-23 13:49:28,1,41,0.35
1242086052296380417,call government prepared,2020-03-23 13:49:26,2,24,0.0
1242085969131601922,curious invariable desire believe something rather,2020-03-23 13:49:06,2,50,-0.1
1242085892057182223,leader met deputy governor h,2020-03-23 13:48:48,2,28,0.0
1242085773228355585,time corona virus stay viable,2020-03-23 13:48:19,0,29,0.0
1242085617942630400,great considering going unpaid leave pay eh,2020-03-23 13:47:42,1,43,0.5
1242085611483410432,screening joke rule even,2020-03-23 13:47:41,0,24,0.0
1242085584497266690,international passenger,2020-03-23 13:47:34,0,23,0.0
1242085566801379328,president disaster invasion combined,2020-03-23 13:47:30,0,36,0.0
1242085402246361088,share foreign aid lower fuel ease burden transport,2020-03-23 13:46:51,2,50,-0.125
1242068340203544576,anxiously president address nation hear aid working h,2020-03-23 12:39:03,1,53,-0.25
1242085111291666434,stay home like drink safe w,2020-03-23 13:45:42,2,27,0.5
1242085041708163078,happen university exhausting money,2020-03-23 13:45:25,0,34,-0.4
1242084974217564160,un climate agreement sustainable development guide recovery beyond massive stopgap,2020-03-23 13:45:09,1,82,0.0
1242084534625144833,know contagious first week could,2020-03-23 13:43:24,0,32,0.25
1242084429947899906,been taking lead end,2020-03-23 13:42:59,1,20,0.0
1242084407722348545,owe apology said,2020-03-23 13:42:54,2,16,0.0
1242084284908929024,can understand relation a corona g someone educate,2020-03-23 13:42:24,0,50,0.0
1242084245289480195,fight could deadly anaemic ahead people town,2020-03-23 13:42:15,1,44,-0.2
1242084242462576640,locate property,2020-03-23 13:42:14,3,15,0.0
1242067274170863618,government known possible without g,2020-03-23 12:34:49,1,35,0.0
1242084145012105218,get copy corona handbook,2020-03-23 13:41:51,0,24,0.0
1242084138770972673,manner let u,2020-03-23 13:41:50,0,12,0.0
1242067199969374208,buy enough food stay home please need many day come miss keep,2020-03-23 12:34:31,0,61,0.25
1242067129886822407,prof prof wistful thinker aware learn home,2020-03-23 12:34:14,0,42,0.25
1242067102988632064,equino thought fever heat north may sun k,2020-03-23 12:34:08,0,41,0.0
1242084038833291265,improve first,2020-03-23 13:41:26,0,13,0.25
1242083833652097025,maybe,2020-03-23 13:40:37,1,5,0.0
1242083777553317888,think epidemic give birth new technology new could,2020-03-23 13:40:24,1,50,0.13636363636363635
1242083768246177794,hand powerful buy even pastor,2020-03-23 13:40:21,2,29,0.3
1242083758368571394,something aunt right dont buy fact president kept waiting talk,2020-03-23 13:40:19,7,62,0.2857142857142857
1242083752337170435,removed see coming,2020-03-23 13:40:18,0,18,0.0
1242083697379115008,damn could want,2020-03-23 13:40:04,1,15,0.0
1242066510585171970,reportedly donate zero help fighting,2020-03-23 12:31:47,4,36,0.0
1242083671508647936,public fund time return loot find redemption,2020-03-23 13:39:58,0,44,0.0
1242083613006585857,travelled quarante potentially,2020-03-23 13:39:44,0,30,0.0
1242083598129299458,fighting loving president u cost considerate,2020-03-23 13:39:41,0,44,0.6
1242083517313560577,hi also know booking,2020-03-23 13:39:21,1,20,0.0
1242083498829254658,protect related,2020-03-23 13:39:17,0,15,0.0
1242083452020756485,ask rent due yet resulting extra e,2020-03-23 13:39:06,4,34,-0.0625
1242083410140712961,blind good even married mine,2020-03-23 13:38:56,0,28,0.15
1242083326204227585,cheating relationship,2020-03-23 13:38:36,0,21,0.0
1242083167043010560,female lady man man,2020-03-23 13:37:58,2,19,0.0
1242083040630845440,can,2020-03-23 13:37:28,0,3,0.0
1242065712551788546,hey movie ever watched anything like could yes happening,2020-03-23 12:28:36,3,56,0.0
1242082916450152449,happen always travel country weekly medical treatment check,2020-03-23 13:36:58,0,59,0.0
1242065531487879169,obey government self nearby health cent,2020-03-23 12:27:53,2,39,0.0
1242082647611977729,must respect human stand united anaemic call everyone,2020-03-23 13:35:54,0,53,0.0
1242082635289165830,government affected freely opening,2020-03-23 13:35:51,0,34,0.4
1242082624216195072,worry much corona virus un,2020-03-23 13:35:49,0,26,0.2
1242082606969237506,woman returned recently returned put forced quarante c,2020-03-23 13:35:44,1,54,-0.15000000000000002
1242082521753452545,even one,2020-03-23 13:35:24,0,8,0.0
1242082510173077505,swift effective government action necessary however use crisis pretext infringe,2020-03-23 13:35:21,0,79,0.2333333333333333
1242082416661061638,regrettable heel must support win war,2020-03-23 13:34:59,0,37,0.8
1242082270502150145,know waiting eagerly president give regarding,2020-03-23 13:34:24,0,45,0.0
1242082177627705346,famous time true color show,2020-03-23 13:34:02,2,27,0.425
1242082028063019009,one simple task save life stay home,2020-03-23 13:33:26,0,35,0.0
1242081999743078400,emergency response team sent trace catholic priest tested positive corona,2020-03-23 13:33:20,1,73,0.11363636363636363
1242081844465672192,ignorant tell people stay indoors nothing put table landlord,2020-03-23 13:32:43,0,60,0.0
1242064523776884738,government soon may fall shot basic desperation may set,2020-03-23 12:23:53,0,55,0.0
1242081632414248960,great option incorporate meditation regular routine reduce anxiety stress ti,2020-03-23 13:31:52,0,76,0.4
1242081629838946305,call u text,2020-03-23 13:31:51,1,11,0.0
1242081622696091651,trying convince poor protect corona virus the,2020-03-23 13:31:50,1,45,-0.4
1242081588629962752,give bad advice men,2020-03-23 13:31:42,0,19,-0.6999999999999998
1242081517402296325,health address nation house,2020-03-23 13:31:25,0,27,0.0
1242081484850241542,verily verily dying need,2020-03-23 13:31:17,1,24,0.0
1242081430571823104,see even failing u seriously what hard,2020-03-23 13:31:04,3,38,-0.3125
1242081428759810051,president ni am ni entertainment look consider want,2020-03-23 13:31:04,0,51,0.0
1242081395465281536,catholic priest among country win could people must b,2020-03-23 13:30:56,2,53,0.4
1242081312300769280,meet right person,2020-03-23 13:30:36,0,17,0.2857142857142857
1242081308182003712,house stop making know angry time,2020-03-23 13:30:35,1,33,-0.5
1242081225336066049,people need stop seeing nativity done government plan make sure,2020-03-23 13:30:15,2,63,0.5
1242081203894845441,corona come china focus,2020-03-23 13:30:10,4,23,0.0
1242081188942053377,home remember sanitize set working home forget,2020-03-23 13:30:06,0,46,0.0
1242081187079823362,yet many u keep meet worship guess time everyone take cover,2020-03-23 13:30:06,0,59,0.5
1242081102937939968,sabine joy closed,2020-03-23 13:29:46,0,17,0.35000000000000003
1242081068016185349,assume later hope wont tell u another,2020-03-23 13:29:38,1,37,0.0
1242081031529705473,could done long ago still,2020-03-23 13:29:29,0,25,-0.05
1242080787211616256,president consider poor dont need g need food,2020-03-23 13:28:31,4,45,-0.4
1242080536048304128,could done,2020-03-23 13:27:31,1,10,0.0
1242080488245919745,new learned since outbreak biology herd,2020-03-23 13:27:19,0,39,0.13636363636363635
1242080246758879246,there much learn leadership want crisis,2020-03-23 13:26:22,0,39,0.2
1242080231973883905,get best investment clean title,2020-03-23 13:26:18,0,31,0.6833333333333333
1242080130706690048,common increase chance could virus read,2020-03-23 13:25:54,0,39,-0.3
1242080026763448320,bad time since beginning time,2020-03-23 13:25:29,0,29,-0.6999999999999998
1242079926548934657,bald men embrace new,2020-03-23 13:25:05,1,20,0.13636363636363635
1242079895976624136,let sink,2020-03-23 13:24:58,0,8,0.0
1242079849117814784,confirmed important wish also update u,2020-03-23 13:24:47,0,38,0.4
1242079827290738688,come cash cow,2020-03-23 13:24:42,0,13,-0.13333333333333333
1242079715462017025,covered spread across social medium watch link given,2020-03-23 13:24:15,0,52,0.03333333333333333
1242079711070769152,strong conviction there anything two befall country,2020-03-23 13:24:14,1,51,0.4333333333333333
1242079399907901441,nutshell baby baby know rest met later,2020-03-23 13:23:00,1,38,0.0
1242079308832743424,church weak link,2020-03-23 13:22:38,1,16,-0.375
1242079306240733186,dear president suspend monster order,2020-03-23 13:22:37,4,36,0.0
1242079265287475202,police county among deputy base commander,2020-03-23 13:22:28,1,41,-0.8
1242079237798068224,kindly bought peter number,2020-03-23 13:22:21,1,26,0.6
1242079221360611332,stay home stay safe else going perish ignorance,2020-03-23 13:22:17,3,47,0.5
1242079146584530953,people need listen simple medical advice get infected run back whose,2020-03-23 13:21:59,2,68,0.0
1242079103655837699,please stay home could,2020-03-23 13:21:49,2,22,0.0
1242078897602256898,county woman recently returned forced quarante freely,2020-03-23 13:21:00,1,53,0.033333333333333326
1242078888924262409,president address want directed still can come life,2020-03-23 13:20:58,2,51,0.0
1242078849199935489,could could pro ultra take virus seriously,2020-03-23 13:20:49,2,42,-0.3333333333333333
1242078846742081551,l petrol auto genuine low mileage new loading,2020-03-23 13:20:48,4,45,0.1787878787878788
1242078844078751745,god need miracle thought bar informal job,2020-03-23 13:20:47,1,41,0.0
1242078831277727749,simple stay home contain virus could,2020-03-23 13:20:44,5,36,0.0
1242078721487572992,every death pinned could anaemic somebody got could anaemic somebody,2020-03-23 13:20:18,6,68,0.0
1242078515396259842,say dont advertise u ready thinking miracle,2020-03-23 13:19:29,1,43,0.2
1242078454083989505,knew run,2020-03-23 13:19:14,2,8,0.0
1242078449537290241,government cost living remain difficult time lower fuel,2020-03-23 13:19:13,1,55,-0.5
1242078425734619138,maid road heavy strong metal rail corner building,2020-03-23 13:19:08,0,49,0.11666666666666664
1242078403118989313,whole president country people saying saying,2020-03-23 13:19:02,0,44,0.2
1242078381493104648,one priority g,2020-03-23 13:18:57,0,14,0.0
1242078371888144387,thank percent live hand mouth need food,2020-03-23 13:18:55,0,39,0.13636363636363635
1242078349830361091,fear god control faith foolishness perishing faith,2020-03-23 13:18:49,2,50,0.0
1242078315445436418,police,2020-03-23 13:18:41,2,6,0.0
1242078292536147971,go kitchen near flame hand spirit rich quantity,2020-03-23 13:18:36,1,47,0.2375
1242078282402672640,government young every county sub door door test,2020-03-23 13:18:33,1,48,0.1
1242078031298154496,waiting president tell u look,2020-03-23 13:17:34,0,29,0.0
1242077980790337536,drop kind sanitary ivy,2020-03-23 13:17:21,1,22,0.6
1242077841296101381,people stay safe,2020-03-23 13:16:48,1,16,0.5
1242077748782391297,full bed whole area mess plus,2020-03-23 13:16:26,0,29,0.12500000000000003
1242077721976545280,worst time cut could,2020-03-23 13:16:20,0,20,-1.0
1242077706319204352,need learn,2020-03-23 13:16:16,1,10,0.0
1242077596181020673,focus could could,2020-03-23 13:15:50,1,17,0.0
1242077510805979138,,2020-03-23 13:15:29,0,0,0.0
1242077498973790213,one empire rise another must fall,2020-03-23 13:15:27,1,33,0.0
1242077397127696386,something else could dont,2020-03-23 13:15:02,0,25,0.0
1242077333969928193,negative economical impact that leaving open life,2020-03-23 13:14:47,1,49,0.0
1242077332317364224,,2020-03-23 13:14:47,3,0,0.0
1242077310431494144,location road house size bedroom u,2020-03-23 13:14:42,0,34,0.0
